invoice_id,invoice_date,customer_id,product_id,sales_rep_id,territory,quantity,unit_price,discount,sales_amount,unit_cost,gross_profit,sales_channel,campaign_id,payment_status
INV000220,2025-10-30,C0166,P002,SR004,Southern,131,20.37,0.03,2588.42,9.86,1296.76,Pharmacy,CAM007,Paid
INV000221,2025-01-13,C0093,P011,SR004,Southern,104,15.5,0.1,1450.8,7.06,716.56,Pharmacy,,Paid
INV000222,2025-06-26,C0121,P003,SR003,Northern,155,31.96,0,4953.8,20.33,1802.65,Distributor,,Paid
INV000223,2025-02-10,C0016,P013,SR011,East Coast,165,14.36,0.08,2179.85,8.98,698.15,Clinic,,Paid
INV000224,2026-02-16,C0022,P018,SR006,East Malaysia,76,17.27,0,1312.52,8.38,675.64,Hospital,CAM010,Overdue
INV000225,2025-06-09,C0138,P011,SR010,Southern,155,15.5,0.05,2282.38,7.06,1188.08,Hospital,,Paid
INV000226,2025-03-09,C0080,P014,SR005,East Coast,19,18.87,0,358.53,11.75,135.28,Hospital,,Paid
INV000227,2025-02-26,C0080,P006,SR005,East Coast,8,28.44,0.08,209.32,16.3,78.92,Hospital,,Paid
INV000228,2025-12-22,C0134,P017,SR008,Kuala Lumpur,47,60.49,0.03,2757.74,30.19,1338.81,Distributor,,Pending
INV000229,2025-05-01,C0008,P011,SR009,Northern,74,15.5,0.05,1089.65,7.06,567.21,Clinic,,Paid
INV000230,2025-03-20,C0128,P015,SR009,Northern,19,11.13,0.05,200.9,6.38,79.68,Hospital,,Paid
INV000231,2025-09-19,C0027,P004,SR001,Central,135,19.97,0,2695.95,10.13,1328.4,Hospital,,Paid
INV000232,2025-02-17,C0121,P012,SR009,Northern,43,23.6,0,1014.8,11.86,504.82,Distributor,,Paid
INV000233,2026-03-06,C0058,P011,SR005,East Coast,111,15.5,0.1,1548.45,7.06,764.79,Hospital,CAM010,Paid
INV000234,2025-05-03,C0129,P002,SR006,East Malaysia,62,20.37,0.1,1136.65,9.86,525.33,Clinic,,Overdue
INV000235,2026-02-15,C0018,P015,SR008,Kuala Lumpur,84,11.13,0.03,906.87,6.38,370.95,Hospital,,Paid
INV000236,2025-07-25,C0075,P010,SR003,Northern,123,17.45,0.03,2081.96,11.04,724.04,Pharmacy,,Overdue
INV000237,2025-07-20,C0140,P008,SR001,Central,6,17.6,0.15,89.76,7.93,42.18,Clinic,CAM005,Paid
INV000238,2025-01-10,C0086,P001,SR009,Northern,83,34.05,0,2826.15,21.72,1023.39,Clinic,,Paid
INV000239,2026-05-19,C0016,P005,SR011,East Coast,28,48.8,0,1366.4,23.91,696.92,Clinic,CAM012,Paid
INV000240,2026-01-17,C0118,P003,SR006,East Malaysia,134,31.96,0,4282.64,20.33,1558.42,Hospital,,Paid
INV000241,2025-03-05,C0112,P005,SR005,East Coast,79,48.8,0.03,3739.54,23.91,1850.65,Pharmacy,CAM002,Paid
INV000242,2025-12-01,C0082,P015,SR010,Southern,64,11.13,0,712.32,6.38,304.0,Clinic,CAM008,Paid
INV000243,2025-06-18,C0116,P015,SR010,Southern,109,11.13,0,1213.17,6.38,517.75,Clinic,,Paid
INV000244,2025-08-01,C0116,P010,SR010,Southern,72,17.45,0.1,1130.76,11.04,335.88,Clinic,CAM005,Pending
INV000245,2025-02-11,C0056,P011,SR003,Northern,28,15.5,0.08,399.28,7.06,201.6,Pharmacy,,Paid
INV000246,2025-02-20,C0174,P010,SR010,Southern,49,17.45,0,855.05,11.04,314.09,Hospital,,Paid
INV000247,2025-09-13,C0025,P015,SR006,East Malaysia,40,11.13,0,445.2,6.38,190.0,Hospital,CAM006,Paid
INV000248,2026-02-15,C0096,P003,SR011,East Coast,24,31.96,0,767.04,20.33,279.12,Hospital,CAM010,Pending
INV000249,2025-04-05,C0085,P004,SR002,Kuala Lumpur,123,19.97,0,2456.31,10.13,1210.32,Pharmacy,,Paid
INV000250,2026-02-09,C0128,P001,SR009,Northern,179,34.05,0.05,5790.2,21.72,1902.32,Hospital,,Paid
INV000251,2025-07-11,C0071,P009,SR012,East Malaysia,43,9.93,0,426.99,6.14,162.97,Pharmacy,,Paid
INV000252,2025-10-30,C0128,P014,SR009,Northern,20,18.87,0,377.4,11.75,142.4,Hospital,,Paid
INV000253,2026-06-23,C0064,P018,SR004,Southern,102,17.27,0.08,1620.62,8.38,765.86,Clinic,,Paid
INV000254,2026-05-12,C0089,P017,SR007,Central,104,60.49,0.03,6102.23,30.19,2962.47,Hospital,CAM012,Paid
INV000255,2025-10-15,C0015,P016,SR011,East Coast,154,23.84,0.15,3120.66,14.05,956.96,Clinic,,Paid
INV000256,2025-09-04,C0069,P018,SR006,East Malaysia,61,17.27,0.05,1000.8,8.38,489.62,Clinic,,Paid
INV000257,2025-06-27,C0046,P008,SR007,Central,96,17.6,0.1,1520.64,7.93,759.36,Clinic,,Paid
INV000258,2025-12-27,C0146,P005,SR005,East Coast,131,48.8,0.05,6073.16,23.91,2940.95,Clinic,CAM008,Paid
INV000259,2025-08-27,C0155,P008,SR004,Southern,139,17.6,0.05,2324.08,7.93,1221.81,Hospital,CAM006,Pending
INV000260,2025-12-15,C0046,P011,SR001,Central,10,15.5,0,155.0,7.06,84.4,Clinic,,Paid
INV000261,2025-04-24,C0135,P012,SR004,Southern,100,23.6,0.08,2171.2,11.86,985.2,Clinic,,Paid
INV000262,2025-12-11,C0078,P011,SR004,Southern,45,15.5,0.08,641.7,7.06,324.0,Clinic,,Paid
INV000263,2026-05-14,C0167,P011,SR003,Northern,148,15.5,0.08,2110.48,7.06,1065.6,Clinic,,Pending
INV000264,2025-08-17,C0171,P006,SR007,Central,83,28.44,0.08,2171.68,16.3,818.78,Pharmacy,CAM005,Pending
INV000265,2026-02-05,C0146,P002,SR005,East Coast,159,20.37,0.03,3141.67,9.86,1573.93,Clinic,,Pending
INV000266,2025-08-15,C0164,P004,SR011,East Coast,41,19.97,0.03,794.21,10.13,378.88,Pharmacy,CAM006,Overdue
INV000267,2025-06-21,C0163,P003,SR010,Southern,119,31.96,0,3803.24,20.33,1383.97,Clinic,,Paid
INV000268,2025-03-11,C0090,P009,SR002,Kuala Lumpur,5,9.93,0,49.65,6.14,18.95,Hospital,,Paid
INV000269,2025-06-20,C0106,P016,SR012,East Malaysia,94,23.84,0.05,2128.91,14.05,808.21,Pharmacy,,Paid
INV000270,2026-05-06,C0148,P008,SR003,Northern,120,17.6,0,2112.0,7.93,1160.4,Pharmacy,,Paid
INV000271,2025-11-23,C0067,P004,SR002,Kuala Lumpur,92,19.97,0,1837.24,10.13,905.28,Pharmacy,,Pending
INV000272,2025-04-06,C0087,P016,SR001,Central,115,23.84,0.15,2330.36,14.05,714.61,Clinic,CAM003,Paid
INV000273,2025-04-14,C0085,P007,SR002,Kuala Lumpur,109,53.96,0.08,5411.11,26.47,2525.88,Pharmacy,,Pending
INV000274,2025-09-29,C0170,P010,SR012,East Malaysia,65,17.45,0,1134.25,11.04,416.65,Hospital,,Paid
INV000275,2026-05-18,C0040,P002,SR009,Northern,5,20.37,0.05,96.76,9.86,47.46,Pharmacy,CAM012,Paid
INV000276,2025-01-27,C0053,P006,SR007,Central,25,28.44,0.05,675.45,16.3,267.95,Clinic,CAM001,Paid
INV000277,2025-09-29,C0024,P018,SR007,Central,52,17.27,0.03,871.1,8.38,435.34,Clinic,,Paid
INV000278,2025-02-15,C0068,P015,SR011,East Coast,72,11.13,0,801.36,6.38,342.0,Distributor,CAM002,Paid
INV000279,2025-04-10,C0022,P012,SR012,East Malaysia,155,23.6,0,3658.0,11.86,1819.7,Hospital,CAM003,Pending
INV000280,2026-03-05,C0138,P016,SR004,Southern,126,23.84,0.03,2913.72,14.05,1143.42,Hospital,,Pending
INV000281,2025-02-05,C0129,P017,SR006,East Malaysia,35,60.49,0.15,1799.58,30.19,742.93,Clinic,,Overdue
INV000282,2025-06-21,C0055,P007,SR003,Northern,15,53.96,0.05,768.93,26.47,371.88,Hospital,,Overdue
INV000283,2026-03-22,C0052,P005,SR008,Kuala Lumpur,86,48.8,0.1,3777.12,23.91,1720.86,Clinic,,Pending
INV000284,2025-03-10,C0023,P013,SR011,East Coast,146,14.36,0.03,2033.66,8.98,722.58,Clinic,CAM002,Pending
INV000285,2025-01-13,C0180,P017,SR007,Central,33,60.49,0.05,1896.36,30.19,900.09,Clinic,CAM001,Overdue
INV000286,2025-04-14,C0074,P018,SR012,East Malaysia,110,17.27,0.03,1842.71,8.38,920.91,Pharmacy,,Paid
INV000287,2026-04-30,C0010,P006,SR009,Northern,108,28.44,0,3071.52,16.3,1311.12,Pharmacy,,Paid
INV000288,2025-02-09,C0102,P011,SR004,Southern,17,15.5,0.08,242.42,7.06,122.4,Pharmacy,,Pending
INV000289,2025-01-21,C0087,P010,SR007,Central,76,17.45,0.1,1193.58,11.04,354.54,Clinic,,Paid
INV000290,2025-08-22,C0035,P010,SR009,Northern,87,17.45,0.03,1472.61,11.04,512.13,Clinic,,Paid
INV000291,2025-07-12,C0114,P007,SR007,Central,129,53.96,0.08,6403.97,26.47,2989.34,Hospital,,Pending
INV000292,2026-06-12,C0041,P003,SR012,East Malaysia,134,31.96,0.05,4068.51,20.33,1344.29,Clinic,,Pending
INV000293,2026-06-21,C0146,P001,SR005,East Coast,54,34.05,0.1,1654.83,21.72,481.95,Clinic,,Paid
INV000294,2025-03-01,C0064,P002,SR010,Southern,17,20.37,0.1,311.66,9.86,144.04,Clinic,,Paid
INV000295,2026-04-21,C0130,P013,SR004,Southern,179,14.36,0,2570.44,8.98,963.02,Clinic,,Paid
INV000296,2025-07-01,C0122,P018,SR012,East Malaysia,93,17.27,0,1606.11,8.38,826.77,Pharmacy,,Pending
INV000297,2025-04-03,C0073,P001,SR011,East Coast,17,34.05,0,578.85,21.72,209.61,Pharmacy,,Overdue
INV000298,2025-08-15,C0166,P008,SR004,Southern,73,17.6,0.08,1182.02,7.93,603.13,Pharmacy,,Pending
INV000299,2025-01-10,C0122,P005,SR006,East Malaysia,158,48.8,0.1,6939.36,23.91,3161.58,Pharmacy,CAM001,Paid
INV000300,2025-10-09,C0109,P013,SR012,East Malaysia,122,14.36,0.03,1699.36,8.98,603.8,Clinic,,Paid
INV000301,2026-02-11,C0150,P004,SR005,East Coast,135,19.97,0.15,2291.56,10.13,924.01,Pharmacy,,Pending
INV000302,2025-10-17,C0077,P004,SR008,Kuala Lumpur,21,19.97,0.03,406.79,10.13,194.06,Hospital,CAM007,Pending
INV000303,2025-09-25,C0168,P010,SR003,Northern,43,17.45,0.05,712.83,11.04,238.11,Clinic,CAM006,Pending
INV000304,2026-02-18,C0170,P011,SR006,East Malaysia,11,15.5,0.08,156.86,7.06,79.2,Hospital,,Paid
INV000305,2026-03-05,C0104,P013,SR006,East Malaysia,154,14.36,0.08,2034.52,8.98,651.6,Pharmacy,,Paid
INV000306,2025-08-16,C0176,P018,SR011,East Coast,176,17.27,0.03,2948.33,8.38,1473.45,Hospital,CAM005,Pending
INV000307,2025-07-05,C0076,P004,SR009,Northern,37,19.97,0.08,679.78,10.13,304.97,Hospital,,Paid
INV000308,2025-07-07,C0175,P011,SR003,Northern,61,15.5,0.03,917.13,7.06,486.47,Hospital,,Paid
INV000309,2025-12-06,C0096,P009,SR011,East Coast,123,9.93,0.1,1099.25,6.14,344.03,Hospital,,Pending
INV000310,2025-03-14,C0121,P007,SR003,Northern,179,53.96,0.03,9369.07,26.47,4630.94,Distributor,CAM002,Pending
INV000311,2025-06-04,C0036,P007,SR007,Central,109,53.96,0.15,4999.39,26.47,2114.16,Distributor,,Overdue
INV000312,2025-05-27,C0081,P006,SR004,Southern,129,28.44,0.03,3558.7,16.3,1456.0,Pharmacy,,Paid
INV000313,2025-03-01,C0002,P015,SR007,Central,58,11.13,0.08,593.9,6.38,223.86,Clinic,CAM002,Paid
INV000314,2025-04-01,C0034,P014,SR008,Kuala Lumpur,108,18.87,0.05,1936.06,11.75,667.06,Pharmacy,,Paid
INV000315,2025-07-24,C0096,P001,SR011,East Coast,140,34.05,0,4767.0,21.72,1726.2,Hospital,,Paid
INV000316,2025-09-12,C0058,P012,SR011,East Coast,38,23.6,0,896.8,11.86,446.12,Hospital,,Paid
INV000317,2025-03-08,C0012,P010,SR008,Kuala Lumpur,121,17.45,0.08,1942.53,11.04,606.69,Pharmacy,,Paid
INV000318,2025-05-18,C0088,P016,SR009,Northern,53,23.84,0,1263.52,14.05,518.87,Distributor,,Pending
INV000319,2025-01-20,C0059,P008,SR005,East Coast,59,17.6,0.08,955.33,7.93,487.46,Distributor,,Paid
INV000320,2026-01-11,C0167,P002,SR009,Northern,168,20.37,0.03,3319.5,9.86,1663.02,Clinic,,Paid
INV000321,2025-02-19,C0170,P004,SR006,East Malaysia,17,19.97,0.08,312.33,10.13,140.12,Hospital,,Paid
INV000322,2025-09-16,C0122,P005,SR006,East Malaysia,180,48.8,0.05,8344.8,23.91,4041.0,Pharmacy,CAM006,Paid
INV000323,2025-10-04,C0160,P005,SR012,East Malaysia,31,48.8,0.05,1437.16,23.91,695.95,Distributor,,Paid
INV000324,2025-04-19,C0128,P007,SR003,Northern,72,53.96,0.1,3496.61,26.47,1590.77,Hospital,,Paid
INV000325,2026-02-24,C0076,P006,SR003,Northern,145,28.44,0.05,3917.61,16.3,1554.11,Hospital,CAM010,Paid
INV000326,2025-01-03,C0004,P003,SR005,East Coast,151,31.96,0.08,4439.88,20.33,1370.05,Pharmacy,CAM001,Pending
INV000327,2025-03-18,C0026,P009,SR004,Southern,121,9.93,0.15,1021.3,6.14,278.36,Hospital,CAM002,Paid
INV000328,2025-06-28,C0011,P010,SR007,Central,178,17.45,0.03,3012.92,11.04,1047.8,Distributor,,Pending
INV000329,2025-04-08,C0012,P001,SR002,Kuala Lumpur,174,34.05,0.05,5628.46,21.72,1849.18,Pharmacy,CAM003,Overdue
INV000330,2025-10-02,C0024,P012,SR007,Central,51,23.6,0,1203.6,11.86,598.74,Clinic,,Paid
INV000331,2026-01-30,C0177,P016,SR010,Southern,171,23.84,0.1,3668.98,14.05,1266.43,Hospital,CAM009,Paid
INV000332,2025-03-02,C0041,P004,SR012,East Malaysia,156,19.97,0.05,2959.55,10.13,1379.27,Clinic,,Paid
INV000333,2026-01-24,C0092,P001,SR002,Kuala Lumpur,128,34.05,0.15,3704.64,21.72,924.48,Pharmacy,CAM009,Paid
INV000334,2025-03-06,C0067,P011,SR002,Kuala Lumpur,178,15.5,0.05,2621.05,7.06,1364.37,Pharmacy,,Pending
INV000335,2025-08-18,C0172,P011,SR005,East Coast,115,15.5,0.08,1639.9,7.06,828.0,Pharmacy,CAM006,Paid
INV000336,2026-01-30,C0039,P018,SR001,Central,7,17.27,0.05,114.85,8.38,56.19,Distributor,CAM009,Pending
INV000337,2025-06-19,C0020,P016,SR007,Central,66,23.84,0.03,1526.24,14.05,598.94,Clinic,,Paid
INV000338,2026-06-04,C0058,P018,SR011,East Coast,108,17.27,0.1,1678.64,8.38,773.6,Hospital,CAM012,Pending
INV000339,2026-04-04,C0023,P016,SR011,East Coast,85,23.84,0,2026.4,14.05,832.15,Clinic,,Paid
INV000340,2025-04-16,C0104,P014,SR006,East Malaysia,147,18.87,0.05,2635.2,11.75,907.95,Pharmacy,,Pending
INV000341,2025-11-08,C0131,P018,SR001,Central,172,17.27,0.08,2732.8,8.38,1291.44,Hospital,,Overdue
INV000342,2026-01-08,C0014,P008,SR008,Kuala Lumpur,89,17.6,0.05,1488.08,7.93,782.31,Pharmacy,,Paid
INV000343,2026-01-08,C0116,P004,SR004,Southern,173,19.97,0,3454.81,10.13,1702.32,Clinic,,Pending
INV000344,2025-10-26,C0141,P017,SR012,East Malaysia,32,60.49,0,1935.68,30.19,969.6,Clinic,CAM007,Pending
INV000345,2026-02-24,C0028,P009,SR004,Southern,53,9.93,0,526.29,6.14,200.87,Clinic,,Paid
INV000346,2025-07-15,C0087,P004,SR007,Central,16,19.97,0.15,271.59,10.13,109.51,Clinic,,Paid
INV000347,2026-04-07,C0118,P017,SR006,East Malaysia,132,60.49,0,7984.68,30.19,3999.6,Hospital,,Paid
INV000348,2026-03-20,C0150,P016,SR005,East Coast,153,23.84,0,3647.52,14.05,1497.87,Pharmacy,,Pending
INV000349,2025-04-17,C0100,P011,SR010,Southern,112,15.5,0.15,1475.6,7.06,684.88,Clinic,,Pending
INV000350,2025-10-08,C0102,P011,SR010,Southern,120,15.5,0.1,1674.0,7.06,826.8,Pharmacy,CAM007,Pending
INV000351,2025-11-18,C0142,P007,SR006,East Malaysia,58,53.96,0.05,2973.2,26.47,1437.94,Pharmacy,CAM008,Overdue
INV000352,2025-05-16,C0167,P006,SR009,Northern,34,28.44,0.08,889.6,16.3,335.4,Clinic,,Paid
INV000353,2026-03-04,C0173,P018,SR012,East Malaysia,113,17.27,0.1,1756.36,8.38,809.42,Clinic,,Paid
INV000354,2025-05-29,C0014,P002,SR002,Kuala Lumpur,73,20.37,0.08,1368.05,9.86,648.27,Pharmacy,CAM004,Paid
INV000355,2025-05-30,C0016,P010,SR005,East Coast,143,17.45,0,2495.35,11.04,916.63,Clinic,,Paid
INV000356,2025-08-18,C0166,P018,SR010,Southern,65,17.27,0.05,1066.42,8.38,521.72,Pharmacy,,Paid
INV000357,2025-02-18,C0098,P013,SR012,East Malaysia,180,14.36,0.03,2507.26,8.98,890.86,Distributor,,Paid
INV000358,2025-09-15,C0052,P015,SR002,Kuala Lumpur,167,11.13,0.08,1710.01,6.38,644.55,Clinic,,Pending
INV000359,2025-07-21,C0050,P010,SR012,East Malaysia,50,17.45,0.15,741.62,11.04,189.62,Distributor,CAM005,Pending
INV000360,2025-05-03,C0097,P002,SR007,Central,76,20.37,0.05,1470.71,9.86,721.35,Pharmacy,,Paid
INV000361,2025-09-19,C0002,P011,SR007,Central,44,15.5,0,682.0,7.06,371.36,Clinic,,Paid
INV000362,2025-11-05,C0126,P018,SR008,Kuala Lumpur,23,17.27,0.08,365.43,8.38,172.69,Hospital,,Paid
INV000363,2025-08-14,C0048,P017,SR002,Kuala Lumpur,134,60.49,0,8105.66,30.19,4060.2,Distributor,,Paid
INV000364,2025-12-24,C0057,P007,SR011,East Coast,89,53.96,0.03,4658.37,26.47,2302.54,Clinic,CAM008,Overdue
INV000365,2025-01-10,C0030,P012,SR011,East Coast,66,23.6,0.1,1401.84,11.86,619.08,Pharmacy,,Paid
INV000366,2025-02-10,C0175,P011,SR009,Northern,34,15.5,0.03,511.19,7.06,271.15,Hospital,,Paid
INV000367,2026-06-14,C0096,P017,SR011,East Coast,129,60.49,0,7803.21,30.19,3908.7,Hospital,,Pending
INV000368,2025-07-17,C0083,P017,SR004,Southern,29,60.49,0,1754.21,30.19,878.7,Pharmacy,,Paid
INV000369,2025-01-08,C0161,P003,SR001,Central,176,31.96,0.05,5343.71,20.33,1765.63,Pharmacy,CAM001,Pending
INV000370,2025-07-30,C0138,P014,SR004,Southern,180,18.87,0,3396.6,11.75,1281.6,Hospital,,Paid
INV000371,2025-03-31,C0019,P002,SR005,East Coast,69,20.37,0.05,1335.25,9.86,654.91,Hospital,,Paid
INV000372,2025-09-22,C0105,P013,SR012,East Malaysia,166,14.36,0.05,2264.57,8.98,773.89,Hospital,CAM006,Paid
INV000373,2025-01-07,C0165,P003,SR006,East Malaysia,23,31.96,0.03,713.03,20.33,245.44,Clinic,,Paid
INV000374,2025-11-05,C0156,P003,SR007,Central,117,31.96,0.03,3627.14,20.33,1248.53,Distributor,,Pending
INV000375,2025-02-01,C0122,P006,SR006,East Malaysia,39,28.44,0.08,1020.43,16.3,384.73,Pharmacy,,Pending
INV000376,2025-10-30,C0163,P005,SR010,Southern,178,48.8,0.1,7817.76,23.91,3561.78,Clinic,,Pending
INV000377,2026-01-18,C0003,P018,SR005,East Coast,36,17.27,0,621.72,8.38,320.04,Pharmacy,,Paid
INV000378,2025-03-29,C0079,P007,SR010,Southern,59,53.96,0.05,3024.46,26.47,1462.73,Hospital,,Paid
INV000379,2025-06-14,C0048,P008,SR008,Kuala Lumpur,54,17.6,0,950.4,7.93,522.18,Distributor,,Paid
INV000380,2025-02-25,C0141,P015,SR006,East Malaysia,79,11.13,0.08,808.93,6.38,304.91,Clinic,CAM002,Pending
INV000381,2026-05-14,C0085,P012,SR002,Kuala Lumpur,176,23.6,0.08,3821.31,11.86,1733.95,Pharmacy,CAM012,Pending
INV000382,2025-11-22,C0125,P015,SR008,Kuala Lumpur,162,11.13,0.08,1658.82,6.38,625.26,Clinic,,Paid
INV000383,2026-01-09,C0081,P014,SR004,Southern,6,18.87,0.03,109.82,11.75,39.32,Pharmacy,,Paid
INV000384,2026-03-23,C0071,P012,SR006,East Malaysia,178,23.6,0.08,3864.74,11.86,1753.66,Pharmacy,,Pending
INV000385,2026-04-19,C0115,P012,SR010,Southern,129,23.6,0.05,2892.18,11.86,1362.24,Pharmacy,CAM011,Pending
INV000386,2025-05-24,C0138,P007,SR010,Southern,165,53.96,0,8903.4,26.47,4535.85,Hospital,CAM004,Pending
INV000387,2025-02-01,C0149,P013,SR002,Kuala Lumpur,14,14.36,0.05,190.99,8.98,65.27,Clinic,,Overdue
INV000388,2026-04-29,C0168,P005,SR009,Northern,105,48.8,0,5124.0,23.91,2613.45,Clinic,,Pending
INV000389,2025-10-25,C0035,P015,SR003,Northern,106,11.13,0.03,1144.39,6.38,468.11,Clinic,CAM007,Pending
INV000390,2025-06-19,C0132,P005,SR008,Kuala Lumpur,45,48.8,0,2196.0,23.91,1120.05,Hospital,,Overdue
INV000391,2025-05-30,C0124,P012,SR001,Central,61,23.6,0.08,1324.43,11.86,600.97,Hospital,CAM004,Paid
INV000392,2025-02-13,C0172,P007,SR011,East Coast,104,53.96,0.05,5331.25,26.47,2578.37,Pharmacy,,Paid
INV000393,2025-02-17,C0011,P011,SR001,Central,138,15.5,0.05,2032.05,7.06,1057.77,Distributor,CAM002,Paid
INV000394,2025-06-28,C0097,P013,SR007,Central,155,14.36,0.08,2047.74,8.98,655.84,Pharmacy,,Pending
INV000395,2026-06-14,C0065,P013,SR006,East Malaysia,137,14.36,0.05,1868.95,8.98,638.69,Pharmacy,,Pending
INV000396,2025-12-20,C0125,P016,SR002,Kuala Lumpur,133,23.84,0.1,2853.65,14.05,985.0,Clinic,,Paid
INV000397,2026-06-11,C0165,P009,SR006,East Malaysia,43,9.93,0,426.99,6.14,162.97,Clinic,,Paid
INV000398,2025-05-02,C0170,P008,SR012,East Malaysia,89,17.6,0.08,1441.09,7.93,735.32,Hospital,,Paid
INV000399,2026-05-06,C0123,P007,SR006,East Malaysia,170,53.96,0.1,8255.88,26.47,3755.98,Clinic,CAM011,Paid
INV000400,2025-06-14,C0035,P017,SR003,Northern,151,60.49,0,9133.99,30.19,4575.3,Clinic,CAM004,Paid
INV000401,2026-02-20,C0154,P001,SR011,East Coast,26,34.05,0,885.3,21.72,320.58,Clinic,,Paid
INV000402,2026-05-09,C0044,P008,SR007,Central,158,17.6,0,2780.8,7.93,1527.86,Clinic,,Paid
INV000403,2025-07-06,C0160,P017,SR012,East Malaysia,47,60.49,0.08,2615.59,30.19,1196.66,Distributor,,Paid
INV000404,2025-03-12,C0059,P013,SR011,East Coast,38,14.36,0,545.68,8.98,204.44,Distributor,CAM002,Pending
INV000405,2025-04-09,C0046,P016,SR001,Central,141,23.84,0.05,3193.37,14.05,1212.32,Clinic,CAM003,Paid
INV000406,2025-01-02,C0174,P014,SR010,Southern,99,18.87,0.1,1681.32,11.75,518.07,Hospital,,Paid
INV000407,2026-05-09,C0098,P012,SR006,East Malaysia,113,23.6,0,2666.8,11.86,1326.62,Distributor,,Paid
INV000408,2025-08-27,C0022,P010,SR012,East Malaysia,70,17.45,0,1221.5,11.04,448.7,Hospital,,Pending
INV000409,2026-06-20,C0031,P017,SR001,Central,101,60.49,0.08,5620.73,30.19,2571.54,Pharmacy,,Paid
INV000410,2025-11-20,C0105,P012,SR006,East Malaysia,44,23.6,0.05,986.48,11.86,464.64,Hospital,,Paid
INV000411,2026-03-10,C0145,P012,SR010,Southern,179,23.6,0.03,4097.67,11.86,1974.73,Pharmacy,CAM010,Paid
INV000412,2026-05-11,C0065,P010,SR012,East Malaysia,106,17.45,0.08,1701.72,11.04,531.48,Pharmacy,,Paid
INV000413,2025-08-24,C0115,P006,SR004,Southern,59,28.44,0.05,1594.06,16.3,632.36,Pharmacy,,Pending
INV000414,2025-02-23,C0042,P013,SR004,Southern,28,14.36,0.1,361.87,8.98,110.43,Hospital,,Paid
INV000415,2025-04-01,C0017,P009,SR001,Central,99,9.93,0,983.07,6.14,375.21,Pharmacy,CAM003,Overdue
INV000416,2026-02-15,C0158,P017,SR010,Southern,157,60.49,0,9496.93,30.19,4757.1,Pharmacy,,Paid
INV000417,2026-05-22,C0113,P001,SR003,Northern,173,34.05,0.15,5007.05,21.72,1249.49,Clinic,,Paid
INV000418,2026-06-07,C0133,P008,SR001,Central,177,17.6,0,3115.2,7.93,1711.59,Clinic,CAM012,Overdue
INV000419,2025-03-30,C0071,P013,SR012,East Malaysia,176,14.36,0.03,2451.54,8.98,871.06,Pharmacy,,Paid
INV000420,2025-03-12,C0024,P018,SR007,Central,148,17.27,0.1,2300.36,8.38,1060.12,Clinic,,Overdue
INV000421,2025-10-11,C0058,P007,SR011,East Coast,108,53.96,0.05,5536.3,26.47,2677.54,Hospital,CAM007,Paid
INV000422,2025-03-16,C0129,P010,SR012,East Malaysia,34,17.45,0.1,533.97,11.04,158.61,Clinic,,Pending
INV000423,2025-09-14,C0178,P015,SR007,Central,149,11.13,0.05,1575.45,6.38,624.83,Hospital,CAM006,Overdue
INV000424,2026-04-15,C0175,P015,SR003,Northern,128,11.13,0,1424.64,6.38,608.0,Hospital,CAM011,Paid
INV000425,2025-08-24,C0081,P014,SR010,Southern,137,18.87,0.05,2455.93,11.75,846.18,Pharmacy,,Paid
INV000426,2025-10-22,C0024,P013,SR007,Central,24,14.36,0.05,327.41,8.98,111.89,Clinic,CAM007,Paid
INV000427,2025-10-03,C0047,P007,SR011,East Coast,56,53.96,0,3021.76,26.47,1539.44,Hospital,CAM007,Paid
INV000428,2025-07-27,C0064,P012,SR004,Southern,32,23.6,0,755.2,11.86,375.68,Clinic,CAM005,Paid
INV000429,2025-02-13,C0124,P012,SR007,Central,131,23.6,0.1,2782.44,11.86,1228.78,Hospital,,Pending
INV000430,2025-10-09,C0126,P006,SR008,Kuala Lumpur,106,28.44,0,3014.64,16.3,1286.84,Hospital,,Paid
INV000431,2026-03-10,C0123,P018,SR006,East Malaysia,133,17.27,0.03,2228.0,8.38,1113.46,Clinic,,Pending
INV000432,2026-04-14,C0031,P017,SR007,Central,85,60.49,0.08,4730.32,30.19,2164.17,Pharmacy,CAM011,Paid
INV000433,2025-04-14,C0084,P012,SR011,East Coast,52,23.6,0.05,1165.84,11.86,549.12,Distributor,CAM003,Overdue
INV000434,2025-12-18,C0094,P006,SR012,East Malaysia,113,28.44,0,3213.72,16.3,1371.82,Pharmacy,,Paid
INV000435,2026-02-15,C0072,P015,SR004,Southern,151,11.13,0,1680.63,6.38,717.25,Clinic,,Paid
INV000436,2025-04-13,C0070,P008,SR007,Central,102,17.6,0,1795.2,7.93,986.34,Pharmacy,,Pending
INV000437,2026-04-30,C0003,P006,SR011,East Coast,132,28.44,0,3754.08,16.3,1602.48,Pharmacy,,Paid
INV000438,2025-11-20,C0125,P010,SR008,Kuala Lumpur,148,17.45,0.1,2324.34,11.04,690.42,Clinic,CAM008,Paid
INV000439,2025-03-03,C0056,P009,SR009,Northern,166,9.93,0,1648.38,6.14,629.14,Pharmacy,,Paid
INV000440,2026-01-04,C0144,P018,SR010,Southern,93,17.27,0,1606.11,8.38,826.77,Pharmacy,CAM009,Paid
